Date,Time,Signal,Prediction,Confidence,Spot,Strike,OptionType,Option_LTP,Target,SL,Prob_Down,Prob_Side,Prob_Up,XGB_Down,XGB_Side,XGB_Up,LSTM_Down,LSTM_Side,LSTM_Up,PCR,Equity_Ret
2026-03-12,09:35:20,BUY CE,UP,53.6,23590.8,23600,CE,23671.0,23551.0,32.9,13.5,53.6,31.5,5.2,63.3,35.0,26.0,39.0,0.65,-0.435
2026-03-12,09:36:16,BUY CE,UP,48.6,23586.6,23600,CE,23665.0,23548.0,36.6,14.9,48.6,37.9,5.4,56.6,34.5,29.0,36.4,0.65,-0.451
2026-03-12,09:37:16,BUY CE,UP,48.5,23586.3,23600,CE,23664.0,23547.0,36.6,14.9,48.5,37.9,5.4,56.6,34.6,29.1,36.3,0.65,-0.457
2026-03-12,09:38:17,BUY CE,UP,49.8,23605.85,23600,CE,23684.0,23567.0,36.1,14.1,49.8,37.2,7.1,55.7,34.4,24.6,41.0,0.66,-0.397
2026-03-12,09:39:16,BUY CE,UP,46.0,23581.9,23600,CE,23661.0,23542.0,38.8,15.2,46.0,39.4,5.7,54.9,37.9,29.4,32.8,0.66,-0.442
2026-03-12,09:40:18,BUY CE,UP,48.0,23572.9,23550,CE,23653.0,23533.0,37.6,14.4,48.0,39.9,5.1,55.0,34.2,28.4,37.5,0.66,-0.442
2026-03-12,09:41:20,BUY PE,DOWN,45.9,23576.25,23600,PE,23499.0,23615.0,45.9,16.2,37.9,53.6,6.8,39.6,34.2,30.3,35.5,0.66,0.064
2026-03-12,09:42:16,BUY PE,DOWN,46.6,23580.5,23600,PE,23504.0,23619.0,46.6,15.8,37.6,55.0,7.0,38.0,34.0,29.1,36.9,0.66,0.074
2026-03-12,09:43:16,BUY PE,DOWN,48.0,23603.05,23600,PE,23524.0,23643.0,48.0,15.4,36.6,56.5,6.1,37.4,35.2,29.5,35.4,0.66,0.129
2026-03-12,09:44:17,BUY PE,DOWN,49.9,23596.1,23600,PE,23517.0,23636.0,49.9,15.6,34.6,60.5,6.3,33.2,34.0,29.4,36.6,0.65,0.129
2026-03-12,09:45:16,BUY PE,DOWN,50.8,23608.15,23600,PE,23528.0,23648.0,50.8,13.8,35.5,62.1,5.6,32.3,33.8,26.1,40.2,0.65,0.159
2026-03-12,09:46:16,BUY PE,DOWN,56.9,23614.85,23600,PE,23538.0,23653.0,56.9,14.0,29.1,70.5,5.6,23.9,36.4,26.7,36.9,0.65,0.071
2026-03-12,09:47:20,BUY PE,DOWN,52.4,23603.1,23600,PE,23526.0,23642.0,52.4,15.1,32.5,64.6,6.6,28.7,34.1,27.8,38.1,0.65,0.018
2026-03-12,09:48:18,BUY PE,DOWN,51.2,23606.1,23600,PE,23528.0,23645.0,51.2,14.6,34.2,64.6,6.5,28.8,31.0,26.7,42.3,0.65,0.021
2026-03-12,09:49:16,BUY PE,DOWN,54.4,23613.8,23600,PE,23536.0,23653.0,54.4,14.1,31.5,67.9,6.1,26.1,34.1,26.2,39.7,0.65,0.041
2026-03-12,09:50:17,BUY PE,DOWN,59.2,23627.35,23650,PE,23549.0,23666.0,59.2,15.0,25.8,74.7,7.9,17.4,35.8,25.7,38.5,0.65,0.067
2026-03-12,09:51:16,BUY PE,DOWN,57.2,23624.05,23600,PE,23548.0,23662.0,57.2,17.5,25.4,71.1,8.4,20.4,36.2,31.1,32.7,0.65,0.07
2026-03-12,09:52:18,BUY PE,DOWN,61.4,23640.15,23650,PE,23564.0,23678.0,61.4,15.9,22.8,78.3,7.6,14.1,35.9,28.3,35.8,0.65,0.104
2026-03-12,09:53:18,BUY PE,DOWN,50.2,23643.4,23650,PE,23566.0,23682.0,50.2,19.2,30.5,59.9,10.6,29.5,35.8,32.2,32.0,0.66,0.113
2026-03-12,09:54:18,BUY PE,DOWN,49.8,23648.2,23650,PE,23571.0,23687.0,49.8,17.9,32.2,59.3,11.2,29.5,35.7,28.0,36.3,0.66,0.131
2026-03-12,09:55:16,BUY PE,DOWN,48.3,23648.75,23650,PE,23570.0,23688.0,48.3,17.1,34.6,57.1,5.9,37.0,35.2,33.8,31.0,0.66,0.154
2026-03-12,09:56:18,BUY PE,DOWN,44.5,23649.4,23600,PE,23574.0,23687.0,44.5,17.5,38.0,51.9,9.0,39.1,33.4,30.2,36.4,0.67,0.178
2026-03-12,09:57:18,BUY CE,UP,45.6,23664.0,23650,CE,23740.0,23626.0,36.1,18.3,45.6,38.9,11.7,49.4,31.8,28.2,39.9,0.67,0.197
2026-03-12,09:58:16,BUY CE,UP,47.5,23674.95,23650,CE,23752.0,23636.0,34.8,17.6,47.5,36.6,10.4,53.0,32.2,28.4,39.4,0.67,0.214
2026-03-12,09:59:20,BUY CE,UP,49.4,23687.3,23700,CE,23765.0,23648.0,31.6,19.0,49.4,31.0,12.5,56.5,32.5,28.8,38.7,0.67,0.238
2026-03-12,10:00:16,BUY CE,UP,54.0,23695.65,23700,CE,23775.0,23656.0,27.1,18.8,54.0,23.2,11.7,65.1,33.0,29.5,37.5,0.67,0.269
2026-03-12,10:01:16,BUY CE,UP,48.2,23671.5,23650,CE,23748.0,23633.0,30.3,21.4,48.2,29.4,11.9,58.7,31.7,35.7,32.6,0.67,0.233
2026-03-12,10:02:19,BUY CE,UP,53.4,23687.8,23700,CE,23767.0,23648.0,26.6,20.0,53.4,23.6,13.4,63.1,31.1,29.9,39.0,0.69,0.273
2026-03-12,10:03:16,BUY CE,UP,48.8,23684.0,23700,CE,23762.0,23645.0,30.8,20.4,48.8,29.9,12.1,58.0,32.2,32.9,34.9,0.69,0.228
2026-03-12,10:04:16,BUY CE,UP,49.5,23683.9,23700,CE,23762.0,23645.0,29.9,20.7,49.5,29.1,14.2,56.7,31.0,30.4,38.6,0.69,0.234
2026-03-12,10:05:20,BUY CE,UP,47.0,23671.0,23650,CE,23749.0,23632.0,33.2,19.8,47.0,33.8,9.4,56.9,32.3,35.4,32.2,0.69,0.2
2026-03-12,10:06:16,BUY CE,UP,43.4,23656.15,23700,CE,23732.0,23618.0,31.3,25.3,43.4,32.0,19.4,48.6,30.1,34.2,35.6,0.69,0.081
2026-03-12,10:07:18,BUY CE,UP,41.4,23647.65,23700,CE,23725.0,23609.0,34.4,24.3,41.4,36.8,16.7,46.4,30.6,35.6,33.8,0.69,0.073
2026-03-12,10:08:17,BUY CE,UP,48.0,23640.0,23650,CE,23718.0,23601.0,30.1,21.8,48.0,30.7,14.0,55.3,29.2,33.6,37.1,0.69,0.041
2026-03-12,10:09:16,BUY CE,UP,45.3,23634.15,23650,CE,23714.0,23594.0,32.0,22.7,45.3,34.1,16.3,49.5,28.7,32.3,39.0,0.69,0.017
2026-03-12,10:10:18,BUY CE,UP,45.9,23641.8,23650,CE,23723.0,23601.0,30.4,23.7,45.9,30.6,18.0,51.4,30.0,32.3,37.6,0.69,0.023
2026-03-12,10:11:22,BUY CE,UP,44.4,23637.3,23700,CE,23716.0,23598.0,35.2,20.4,44.4,39.3,10.8,49.8,29.1,34.8,36.1,0.7,-0.004
2026-03-12,10:12:16,BUY CE,UP,47.2,23633.05,23650,CE,23710.0,23595.0,30.7,22.1,47.2,33.2,13.3,53.5,26.9,35.4,37.7,0.7,-0.002
2026-03-12,10:13:16,BUY CE,UP,42.5,23624.4,23650,CE,23702.0,23585.0,33.0,24.5,42.5,36.3,17.8,45.9,28.0,34.5,37.5,0.7,-0.027
2026-03-12,10:14:18,BUY CE,UP,41.2,23617.2,23650,CE,23696.0,23578.0,34.2,24.6,41.2,38.1,18.2,43.7,28.3,34.3,37.4,0.7,-0.045
2026-03-12,10:15:16,BUY CE,UP,40.9,23610.6,23650,CE,23691.0,23571.0,32.3,26.8,40.9,36.6,21.1,42.3,25.9,35.2,38.9,0.7,-0.053
2026-03-12,10:16:16,BUY CE,UP,43.3,23608.85,23650,CE,23685.0,23571.0,33.7,23.0,43.3,38.4,14.1,47.5,26.7,36.3,37.0,0.7,-0.159
2026-03-12,10:17:18,BUY CE,UP,45.7,23597.65,23600,CE,23675.0,23559.0,30.4,23.9,45.7,32.4,16.8,50.8,27.2,34.7,38.0,0.7,-0.176
2026-03-12,10:18:18,BUY CE,UP,42.2,23593.9,23650,CE,23672.0,23555.0,35.2,22.7,42.2,40.5,14.6,44.9,27.2,34.8,38.1,0.7,-0.191
2026-03-12,10:19:16,BUY CE,UP,41.3,23608.95,23650,CE,23687.0,23570.0,34.3,24.5,41.3,40.3,16.3,43.4,25.2,36.7,38.1,0.7,-0.148
2026-03-12,10:20:17,BUY CE,UP,45.1,23615.4,23600,CE,23693.0,23576.0,31.2,23.7,45.1,35.1,15.1,49.8,25.3,36.7,38.0,0.69,-0.13
2026-03-12,10:21:16,BUY CE,UP,52.1,23617.15,23600,CE,23693.0,23579.0,30.1,17.9,52.1,33.3,6.1,60.6,25.3,35.5,39.3,0.69,-0.206
2026-03-12,10:22:16,BUY CE,UP,54.6,23622.4,23600,CE,23698.0,23584.0,29.1,16.3,54.6,32.1,4.3,63.6,24.6,34.3,41.1,0.69,-0.192
2026-03-12,10:23:20,BUY CE,UP,50.5,23618.65,23600,CE,23695.0,23581.0,31.3,18.2,50.5,35.5,7.0,57.5,24.9,35.1,40.0,0.67,-0.204
2026-03-12,10:24:16,BUY CE,UP,46.7,23611.4,23600,CE,23687.0,23573.0,32.8,20.4,46.7,37.8,10.4,51.7,25.3,35.4,39.2,0.67,-0.219
2026-03-12,10:25:16,BUY CE,UP,50.9,23625.15,23650,CE,23702.0,23587.0,31.1,18.0,50.9,34.2,5.9,59.8,26.3,36.2,37.4,0.67,-0.186
2026-03-12,10:26:16,BUY CE,UP,49.4,23631.7,23650,CE,23707.0,23594.0,33.2,17.3,49.4,38.0,7.8,54.2,26.1,31.7,42.2,0.67,-0.123
2026-03-12,10:27:16,BUY CE,UP,48.5,23677.35,23700,CE,23755.0,23638.0,24.5,27.0,48.5,24.5,21.2,54.3,24.5,35.8,39.7,0.67,0.001
2026-03-12,10:28:16,BUY CE,UP,50.9,23664.45,23650,CE,23743.0,23625.0,24.1,25.0,50.9,23.6,17.6,58.8,24.9,36.2,39.0,0.67,-0.029
2026-03-12,10:29:18,BUY CE,UP,53.1,23659.45,23650,CE,23738.0,23620.0,23.0,23.9,53.1,22.0,15.8,62.2,24.6,36.0,39.4,0.67,-0.05
2026-03-12,10:30:16,BUY CE,UP,54.6,23666.7,23650,CE,23746.0,23627.0,24.0,21.4,54.6,23.7,13.0,63.3,24.4,34.1,41.6,0.67,-0.032
2026-03-12,10:31:17,BUY CE,UP,51.2,23639.3,23650,CE,23716.0,23601.0,26.4,22.4,51.2,27.3,16.3,56.4,25.1,31.6,43.4,0.67,0.053
2026-03-12,10:32:17,BUY CE,UP,50.3,23647.45,23650,CE,23726.0,23608.0,22.5,27.2,50.3,19.6,21.9,58.4,26.9,35.2,38.0,0.67,0.071
2026-03-13,09:10:44,BUY PE,DOWN,44.6,23462.5,23400,PE,23378.0,23504.0,44.6,16.2,39.2,52.3,7.8,39.9,33.1,28.8,38.1,0.7,-0.043
2026-03-13,09:11:26,BUY PE,DOWN,45.4,23462.5,23450,PE,23378.0,23504.0,45.4,15.7,38.9,53.6,6.9,39.5,33.1,28.8,38.1,0.7,-0.039
2026-03-13,09:11:26,BUY PE,DOWN,44.6,23462.5,23400,PE,23378.0,23504.0,44.6,16.2,39.2,52.3,7.8,39.9,33.1,28.8,38.1,0.7,-0.039
2026-03-13,09:11:27,BUY PE,DOWN,44.6,23462.5,23400,PE,23378.0,23504.0,44.6,16.2,39.2,52.3,7.8,39.9,33.1,28.8,38.1,0.7,-0.043
2026-03-13,09:12:20,BUY PE,DOWN,44.6,23462.5,23400,PE,23378.0,23504.0,44.6,16.2,39.2,52.3,7.8,39.9,33.1,28.8,38.1,0.7,-0.043
2026-03-13,09:12:49,BUY PE,DOWN,44.6,23462.5,23400,PE,23378.0,23504.0,44.6,16.2,39.2,52.3,7.8,39.9,33.1,28.8,38.1,0.7,-0.043
2026-03-13,09:13:25,BUY PE,DOWN,44.6,23462.5,23400,PE,23378.0,23504.0,44.6,16.2,39.2,52.3,7.8,39.9,33.1,28.8,38.1,0.7,-0.043
2026-03-13,09:13:49,BUY PE,DOWN,44.6,23462.5,23400,PE,23378.0,23504.0,44.6,16.2,39.2,52.3,7.8,39.9,33.1,28.8,38.1,0.7,-0.043
2026-03-13,09:14:21,BUY PE,DOWN,44.6,23462.5,23400,PE,23378.0,23504.0,44.6,16.2,39.2,52.3,7.8,39.9,33.1,28.8,38.1,0.7,-0.043
2026-03-13,09:14:54,BUY PE,DOWN,44.6,23462.5,23400,PE,23378.0,23504.0,44.6,16.2,39.2,52.3,7.8,39.9,33.1,28.8,38.1,0.7,-0.043
2026-03-13,09:15:18,BUY PE,DOWN,44.6,23462.5,23400,PE,23378.0,23504.0,44.6,16.2,39.2,52.3,7.8,39.9,33.1,28.8,38.1,0.7,-0.043
2026-03-13,09:15:52,BUY PE,DOWN,51.7,23466.55,23450,PE,23384.0,23508.0,51.7,15.2,33.2,64.0,6.0,29.9,33.1,28.8,38.1,0.7,-0.525
2026-03-13,09:16:18,BUY PE,DOWN,54.1,23475.85,23500,PE,23391.0,23518.0,54.1,13.0,32.9,67.9,3.3,28.8,33.3,27.6,39.1,0.7,-0.525
2026-03-13,09:16:51,BUY PE,DOWN,49.7,23475.85,23500,PE,23391.0,23518.0,49.7,13.5,36.8,60.7,4.0,35.3,33.3,27.6,39.1,0.7,-0.628
2026-03-13,09:17:21,BUY PE,DOWN,50.1,23466.05,23450,PE,23381.0,23509.0,50.1,12.9,37.0,61.4,3.1,35.5,33.2,27.6,39.2,0.7,-0.585
2026-03-13,09:17:49,BUY PE,DOWN,52.2,23457.45,23450,PE,23373.0,23499.0,52.2,12.1,35.7,65.0,3.0,32.1,33.0,25.8,41.2,0.7,-0.585
2026-03-13,09:18:20,BUY PE,DOWN,52.2,23457.45,23450,PE,23373.0,23499.0,52.2,12.1,35.7,65.0,3.0,32.1,33.0,25.8,41.2,0.7,-0.581
2026-03-13,09:19:25,BUY PE,DOWN,53.0,23452.5,23450,PE,23368.0,23494.0,53.0,11.2,35.8,64.0,2.8,33.2,36.4,23.9,39.6,0.69,-0.611
2026-03-13,09:20:21,BUY PE,DOWN,55.1,23432.75,23450,PE,23348.0,23475.0,55.1,11.1,33.8,63.2,3.0,33.8,42.9,23.3,33.8,0.69,-0.656
2026-03-13,09:21:22,BUY PE,DOWN,48.5,23418.85,23400,PE,23336.0,23460.0,48.5,13.2,38.3,56.6,4.5,38.9,36.3,26.3,37.5,0.69,-0.507
2026-03-13,09:22:24,BUY PE,DOWN,49.4,23444.4,23450,PE,23361.0,23486.0,49.4,11.7,39.0,56.9,4.0,39.1,38.1,23.2,38.8,0.67,-0.426
2026-03-13,09:23:21,BUY CE,UP,44.6,23426.6,23500,CE,23510.0,23385.0,42.0,13.4,44.6,46.5,5.4,48.1,35.3,25.5,39.2,0.67,-0.467
2026-03-13,09:24:23,BUY CE,UP,43.6,23425.6,23500,CE,23509.0,23384.0,43.3,13.1,43.6,50.0,4.6,45.4,33.3,25.9,40.8,0.67,-0.479
2026-03-13,09:25:29,BUY CE,UP,44.3,23425.2,23500,CE,23508.0,23384.0,42.9,12.8,44.3,45.6,5.0,49.4,38.9,24.5,36.6,0.66,-0.462
2026-03-13,09:26:21,BUY PE,DOWN,46.1,23437.0,23450,PE,23356.0,23478.0,46.1,17.3,36.5,54.5,10.7,34.7,33.5,27.2,39.2,0.66,-0.51
2026-03-13,09:27:21,BUY PE,DOWN,44.9,23445.9,23400,PE,23365.0,23486.0,44.9,16.2,38.8,52.4,9.8,37.8,33.7,25.9,40.3,0.66,-0.495
2026-03-13,09:28:22,BUY PE,DOWN,51.3,23458.55,23450,PE,23376.0,23500.0,51.3,14.7,34.0,61.1,7.0,31.9,36.7,26.1,37.2,0.67,-0.479
2026-03-13,09:29:23,BUY PE,DOWN,47.4,23468.6,23450,PE,23385.0,23511.0,47.4,14.1,38.5,54.6,6.4,39.1,36.7,25.7,37.6,0.67,-0.465
2026-03-13,09:30:21,BUY PE,DOWN,46.3,23469.1,23450,PE,23385.0,23511.0,46.3,13.5,40.3,52.9,5.4,41.7,36.3,25.6,38.1,0.67,-0.457
2026-03-13,09:31:25,BUY CE,UP,49.0,23476.65,23500,CE,23558.0,23436.0,37.4,13.6,49.0,39.1,6.0,55.0,34.8,25.1,40.1,0.67,-0.396
2026-03-13,09:32:21,BUY CE,UP,50.6,23477.4,23500,CE,23561.0,23435.0,35.3,14.1,50.6,31.5,5.1,63.4,41.0,27.6,31.4,0.67,-0.406
2026-03-13,09:33:23,BUY CE,UP,51.9,23474.75,23450,CE,23559.0,23433.0,33.8,14.3,51.9,34.1,7.1,58.8,33.3,25.1,41.6,0.67,-0.404
2026-03-13,09:34:26,BUY PE,DOWN,44.4,23455.55,23400,PE,23372.0,23498.0,44.4,16.1,39.5,48.6,7.2,44.2,38.1,29.4,32.5,0.68,-0.437
2026-03-13,09:35:21,BUY PE,DOWN,43.7,23451.85,23400,PE,23368.0,23494.0,43.7,17.3,39.1,48.8,9.2,42.0,36.1,29.3,34.6,0.68,-0.455
2026-03-13,09:36:21,BUY PE,DOWN,44.9,23447.25,23400,PE,23367.0,23487.0,44.9,20.2,34.9,52.5,13.1,34.4,33.6,30.7,35.7,0.68,-0.428
2026-03-13,09:37:25,BUY PE,DOWN,46.0,23438.65,23450,PE,23358.0,23479.0,46.0,20.8,33.2,54.0,13.0,33.0,34.2,32.5,33.3,0.68,-0.433
2026-03-13,09:38:23,BUY CE,UP,51.1,23465.65,23450,CE,23550.0,23424.0,31.6,17.3,51.1,32.8,11.1,56.1,29.7,26.6,43.7,0.68,-0.373
2026-03-13,09:39:23,BUY PE,DOWN,44.7,23458.1,23400,PE,23374.0,23500.0,44.7,18.1,37.2,51.3,9.5,39.2,34.7,31.0,34.2,0.68,-0.377
2026-03-13,09:40:24,BUY PE,DOWN,45.0,23458.85,23400,PE,23375.0,23501.0,45.0,17.5,37.5,52.6,10.7,36.8,33.5,27.8,38.7,0.68,-0.371
2026-03-13,09:41:21,BUY PE,DOWN,49.9,23450.35,23450,PE,23369.0,23491.0,49.9,23.5,26.7,60.1,14.9,25.1,34.6,36.4,29.1,0.68,0.065
2026-03-13,09:42:23,BUY PE,DOWN,51.1,23449.3,23450,PE,23368.0,23490.0,51.1,21.5,27.4,62.6,13.7,23.7,33.8,33.2,33.0,0.68,0.082
2026-03-13,09:43:23,BUY PE,DOWN,49.5,23440.9,23450,PE,23360.0,23481.0,49.5,23.0,27.5,60.2,15.4,24.4,33.4,34.4,32.2,0.67,0.075
2026-03-13,09:44:21,BUY PE,DOWN,50.9,23441.45,23450,PE,23359.0,23482.0,50.9,21.4,27.7,62.5,13.7,23.8,33.5,33.0,33.5,0.67,0.079
2026-03-13,09:45:21,BUY PE,DOWN,48.5,23424.1,23400,PE,23341.0,23466.0,48.5,25.8,25.7,58.9,20.1,21.1,33.0,34.3,32.7,0.67,0.013
2026-03-13,09:46:22,BUY PE,DOWN,52.5,23415.85,23400,PE,23336.0,23456.0,52.5,21.6,25.9,65.4,12.3,22.3,33.2,35.5,31.2,0.67,-0.01
2026-03-13,09:47:21,BUY PE,DOWN,46.4,23400.3,23400,PE,23319.0,23441.0,46.4,21.9,31.7,55.0,11.6,33.4,33.5,37.3,29.1,0.67,-0.062
2026-03-13,09:48:21,BUY PE,DOWN,46.6,23395.65,23400,PE,23314.0,23437.0,46.6,21.0,32.3,56.1,12.7,31.2,32.4,33.5,34.1,0.67,-0.06
2026-03-13,09:49:23,BUY PE,DOWN,46.3,23410.75,23400,PE,23328.0,23452.0,46.3,23.2,30.6,57.4,19.5,23.1,29.6,28.6,41.8,0.66,-0.014
2026-03-13,09:50:21,BUY PE,DOWN,47.5,23397.85,23400,PE,23316.0,23439.0,47.5,22.0,30.5,57.2,13.9,28.9,32.9,34.1,33.0,0.66,-0.024
2026-03-13,09:51:21,BUY PE,DOWN,43.4,23390.1,23350,PE,23311.0,23430.0,43.4,23.4,33.2,51.0,12.8,36.3,32.0,39.4,28.6,0.66,-0.132
2026-03-13,09:52:21,BUY CE,UP,42.0,23374.1,23400,CE,23455.0,23334.0,35.8,22.2,42.0,37.2,11.8,51.0,33.7,37.8,28.5,0.63,-0.186
2026-03-13,09:53:21,BUY CE,UP,40.2,23380.2,23450,CE,23462.0,23339.0,39.1,20.7,40.2,45.5,14.6,39.9,29.5,29.7,40.8,0.63,-0.161
2026-03-13,09:54:21,BUY CE,UP,43.2,23372.95,23400,CE,23455.0,23332.0,34.5,22.3,43.2,36.4,12.1,51.6,31.7,37.7,30.6,0.63,-0.169
2026-03-13,09:55:25,BUY CE,UP,48.5,23360.35,23350,CE,23442.0,23319.0,29.8,21.7,48.5,29.0,11.0,60.0,31.1,37.6,31.2,0.62,-0.207
2026-03-13,09:56:23,BUY CE,UP,44.4,23366.4,23400,CE,23445.0,23327.0,37.1,18.5,44.4,42.7,12.0,45.3,28.7,28.3,43.0,0.62,-0.171
2026-03-13,09:57:21,BUY CE,UP,44.3,23366.8,23400,CE,23446.0,23327.0,35.8,19.8,44.3,40.6,12.2,47.2,28.7,31.4,40.0,0.62,-0.175
2026-03-13,09:58:21,BUY CE,UP,45.5,23357.9,23350,CE,23438.0,23318.0,32.8,21.7,45.5,33.9,9.6,56.5,31.2,39.7,29.1,0.6,-0.182
2026-03-13,09:59:21,BUY CE,UP,49.0,23349.9,23350,CE,23430.0,23310.0,30.7,20.2,49.0,32.3,13.2,54.5,28.4,30.9,40.7,0.6,-0.197
2026-03-13,10:00:23,BUY CE,UP,48.1,23342.7,23350,CE,23424.0,23302.0,30.4,21.4,48.1,30.3,10.0,59.6,30.6,38.5,30.9,0.6,-0.201
2026-03-13,10:01:24,BUY CE,UP,52.6,23336.4,23350,CE,23414.0,23297.0,31.0,16.4,52.6,33.3,8.0,58.7,27.5,29.0,43.5,0.6,-0.226
2026-03-13,10:02:21,BUY CE,UP,49.4,23345.95,23350,CE,23424.0,23307.0,34.0,16.6,49.4,38.3,8.0,53.7,27.5,29.6,42.9,0.6,-0.199
2026-03-13,10:03:23,BUY CE,UP,42.4,23366.55,23400,CE,23446.0,23327.0,41.4,16.2,42.4,50.7,4.9,44.5,27.6,33.2,39.3,0.6,-0.153
2026-03-13,10:04:23,BUY CE,UP,44.3,23362.45,23400,CE,23442.0,23322.0,37.9,17.8,44.3,44.7,6.2,49.1,27.8,35.1,37.1,0.59,-0.154
2026-03-13,10:05:21,BUY CE,UP,43.0,23357.95,23400,CE,23438.0,23318.0,39.1,17.8,43.0,46.6,6.3,47.1,28.0,35.1,36.9,0.59,-0.148
2026-03-13,10:06:21,BUY CE,UP,41.1,23337.45,23400,CE,23415.0,23298.0,40.5,18.4,41.1,49.3,8.1,42.6,27.4,33.9,38.7,0.59,-0.152
2026-03-13,10:07:26,BUY CE,UP,42.2,23335.45,23400,CE,23415.0,23295.0,41.2,16.6,42.2,50.3,9.8,39.9,27.6,26.8,45.6,0.58,-0.143
2026-03-13,10:08:21,BUY CE,UP,45.0,23341.4,23400,CE,23420.0,23302.0,37.7,17.3,45.0,45.0,8.2,46.8,26.8,31.1,42.1,0.58,-0.141
