Date,Close,High,Low,Open,Volume
2023-08-02,798.4080200195312,803.7615635856482,794.8308914277848,799.1380486876382,28116322
2023-08-03,792.6407470703125,803.6884896703888,789.8909607409018,798.1646183703506,57673946
2023-08-04,804.1021728515625,806.1949453417267,792.9327586465489,795.8042164551875,37388304
2023-08-07,803.6398315429688,809.4070457041624,801.8391180613743,809.4070457041624,28300918
2023-08-08,802.9828491210938,805.7569341954113,799.1623777784342,803.8588478451442,43773828
2023-08-09,803.2747802734375,805.221523152016,793.8330654303563,804.4914945725491,33361236
2023-08-10,796.1448364257812,805.099865704745,793.7844225264857,801.5957522263969,50781118
2023-08-11,787.8468627929688,797.385890968424,786.5814324003055,797.385890968424,28225822
2023-08-14,784.0021362304688,785.9975360499187,778.8189207825898,784.0507929265752,31304410
2023-08-16,781.714599609375,783.3937010320665,769.5961724006356,770.4721710730195,34137542
2023-08-17,777.3831176757812,783.5153458133944,775.7770310495571,777.529087744607,52884040
2023-08-18,774.1953125,776.8964420218484,771.6402124587459,772.6379419530916,25633366
2023-08-21,773.5869750976562,778.9405181779168,772.3702607612333,778.9405181779168,21837270
2023-08-22,770.2774658203125,777.7237811054864,768.963438139342,776.9207377849476,32273570
2023-08-23,772.1755981445312,774.0980425006611,765.6783552717781,768.9634840803492,36498588
2023-08-24,768.6227416992188,776.8476824149117,767.0896698783494,775.4363414276388,43145792
2023-08-25,759.9597778320312,767.746749618975,758.4510639302869,766.3110504597091,30069756
2023-08-28,767.868408203125,770.2531801549441,759.9597651143588,759.9597651143588,28867238
2023-08-29,773.9763793945312,775.1200790359981,769.6691629379135,773.6843204138314,35538932
2023-08-30,768.3307495117188,780.6195643753474,765.8973208258516,780.6195643753474,28084204
2023-08-31,764.80224609375,770.4965046276685,760.7384322394234,768.4767470204652,100075772
2023-09-01,766.3839721679688,768.4767445078436,758.9133583196115,764.5832587851945,43226776
2023-09-04,771.1779174804688,774.5360015777221,766.4813881806992,773.8303310146484,25073638
2023-09-05,766.4814453125,773.0517033297151,764.3886726986182,773.0517033297151,38712082
2023-09-06,776.507080078125,778.6971658570981,766.4813659496907,767.4060807161218,56320910
2023-09-07,783.9777221679688,785.510794150052,772.4432937501639,776.5071078478363,34208342
2023-09-08,790.0856323242188,794.7091467964383,782.3959739643648,782.7366896240351,34502210
2023-09-11,794.173828125,796.4612273788786,790.3776555229446,792.762427572447,31573022
2023-09-12,796.6559448242188,799.576059429664,790.888730360441,798.164658821722,39033340
2023-09-13,800.0626831054688,803.8101394610018,792.6163676755281,793.9304547919241,46420094
2023-09-14,799.5759887695312,803.0314455319658,795.7798163539742,800.2330026157181,23538848
2023-09-15,808.7500610351562,812.7652185519548,803.0315033597159,803.0315033597159,173411202
2023-09-18,792.83544921875,805.4649207376626,791.3996906023217,804.8565635467733,37056288
2023-09-20,761.0304565429688,778.2104866731253,759.4244292708094,778.2104866731253,115474648
2023-09-21,755.9932861328125,763.5855718328563,748.0603441770149,755.8229580049356,72841442
2023-09-22,744.4588623046875,761.3711919566923,741.5874045249608,758.7430770496563,61704250
2023-09-25,745.1158447265625,749.8366724935371,742.195730377536,742.195730377536,40208754
2023-09-26,748.3523559570312,749.4960555884529,742.1957693327212,742.1957693327212,27575308
2023-09-27,743.0961303710938,745.8459167585748,737.3289160778081,741.2224021033014,39338538
2023-09-28,741.5630493164062,748.3279930851168,738.9592924506106,746.5759362770035,55354188
2023-09-29,742.8284301757812,747.2815569377753,740.8816873168103,741.5629997895483,32053782
2023-10-03,733.9464721679688,743.1691434056778,732.9487426122795,743.1691434056778,38971694
2023-10-04,744.4102172851562,747.0626308751249,724.7967576747751,727.5952007546005,54649430
2023-10-05,747.4276123046875,755.1172706279191,745.8945403681716,747.0869560565192,48512674
2023-10-06,746.6002807617188,751.9294658332841,744.5561650144963,751.4427800948807,17759356
2023-10-09,737.937255859375,744.6291848078113,735.8688414571311,743.6558133244023,16454972
2023-10-10,742.1226806640625,744.142438208933,737.4261517587281,740.0299677918072,33266292
2023-10-11,749.3013916015625,750.5424640657517,743.8991914942775,744.6778768359782,31333360
2023-10-12,754.2898559570312,755.3362421435227,745.4078415117224,747.5979272653602,22025336
2023-10-13,747.4276123046875,753.7788848660191,744.6048112974557,749.4960266639874,39745300
2023-10-16,744.4345092773438,746.794923276397,740.0056808464606,745.3592240817852,17856084
2023-10-17,750.0800170898438,757.1613181665532,747.0625893528261,757.1613181665532,32902558
2023-10-18,739.6406860351562,750.0800718553149,738.8376426467095,750.0800718553149,31216200
2023-10-19,737.3045043945312,742.8040767694536,731.5859472105568,732.6566914356105,30252364
2023-10-20,741.1250610351562,743.1691173582408,732.46203118805,732.46203118805,21094010
2023-10-23,732.9730834960938,744.0208260452915,730.0772676931944,741.4657259067877,22376136
2023-10-25,728.3251953125,741.1250537819102,725.8674086108082,740.2489957035165,28311996
2023-10-26,712.2158813476562,726.1350808000519,710.6828094760561,725.7700665168079,55561798
2023-10-27,715.0143432617188,719.3215000369331,713.9193003827721,715.1846713831347,31940532
2023-10-30,722.7770385742188,725.1374527205985,711.485952264384,712.1429661841146,23310982
2023-10-31,718.5914916992188,731.9753494856925,717.3747773549939,731.9753494856925,32634824
2023-11-01,717.6181030273438,719.053802155173,711.6562028835086,711.6562028835086,33877466
2023-11-02,718.7131958007812,725.4051249981815,714.041024388573,722.7283533192214,45225154
2023-11-03,722.1199951171875,725.84315305655,721.0979669049797,724.188409593513,18095340
2023-11-06,727.3518676757812,729.0552678342725,721.7549814407384,729.0552678342725,25593730
2023-11-07,723.8233032226562,727.1084316790375,718.9320882014275,727.1084316790375,41952848
2023-11-08,725.9161376953125,726.8407930714139,720.7815793854345,722.2172785513859,31399546
2023-11-09,723.0447387695312,726.4271811664283,721.9983524636938,723.2150669100431,22116740
2023-11-10,725.891845703125,728.081931727707,720.3193172489762,720.3436158922068,14015186
2023-11-13,724.5778198242188,728.0575756559493,723.1664191670033,726.1838472673516,20605914
2023-11-15,732.1699829101562,735.3577386164206,730.2962548370274,732.0239534354185,41245460
2023-11-16,734.0924072265625,739.2756221207742,731.8536647558356,734.7494210785321,29713838
2023-11-17,732.5106811523438,733.6787387876133,724.6750527726409,725.16173850318,23701874
2023-11-20,732.559326171875,736.3554985735485,730.7829708116128,736.3554985735485,19331452
2023-11-21,738.7646484375,740.7357495903111,735.917548535572,739.2756922652317,24959972
2023-11-22,736.1365966796875,739.7623819588872,731.7564246812467,739.7623819588872,29123650
2023-11-23,740.3950805664062,741.6360936254299,734.1654789893513,734.1654789893513,13046220
2023-11-24,745.6511840820312,746.1622278549652,739.6892839772345,740.3462978210936,16469192
2023-11-28,743.97216796875,748.1576534487249,742.5851254924052,747.1599239182611,28489338
2023-11-29,758.8160400390625,760.6897681490088,746.0891967833849,746.5272258063289,34042488
2023-11-30,758.645751953125,765.2889647471237,750.542422535641,763.6829374580863,69491440
2023-12-01,756.9910278320312,762.028213465217,755.3849410922298,758.2077422076743,22153536
2023-12-04,783.2720336914062,784.5374047202694,765.873018667368,772.8569470817542,50662456
2023-12-05,790.2315673828125,797.6778825457567,786.7274540178253,796.4611682648754,52230820
2023-12-06,792.22705078125,797.4102062498663,786.8004930390686,797.4102062498663,38613060
2023-12-07,793.5167236328125,795.2444817359088,786.5814519897668,790.86431017188,20450386
2023-12-08,804.5888061523438,805.4648642096952,793.5167060552014,793.5167060552014,33728038
2023-12-11,803.5181274414062,809.6990123500813,801.5713845523902,803.0557997692163,23187620
2023-12-12,795.5364990234375,806.0732571804058,794.1981132379304,805.0755276490755,36581476
2023-12-13,793.7357788085938,796.2178641804811,786.0461204150259,794.4901060535459,29346914
2023-12-14,803.1044921875,807.3872910879392,800.5980487244109,801.0847344683164,35172366
2023-12-15,806.21923828125,811.7917659079744,801.3766798111126,803.0314231104064,138837130
2023-12-18,805.8055419921875,810.1857135762941,803.4937847672423,808.2389706500245,18014754
2023-12-19,804.44287109375,807.2413140972394,800.135714179051,803.0314705665357,24008446
2023-12-20,806.438232421875,812.2541029714071,800.3303029144753,806.9249181384845,34232520
2023-12-21,820.892822265625,822.3772375517154,803.1531506256655,806.4382794041677,36589240
2023-12-22,813.1788940429688,820.5035385294108,811.3538224343752,819.3841375121868,48578850
2023-12-26,818.8244018554688,820.5278019503709,812.059517577905,814.3469167985355,18045856
2023-12-27,828.9718017578125,830.5291722811746,816.9506289566883,818.3620294115412,27009078
2023-12-28,829.9208374023438,837.7808237889657,828.3391087868577,831.8919383640549,44076470
2023-12-29,831.8676147460938,834.6174011041943,825.4190285852712,825.9057143332578,25011426
2024-01-01,826.4410400390625,831.8189412093673,823.4722689184366,830.285869252277,14239686
2024-01-02,826.927734375,828.7285072707376,821.8661907638304,826.781764297971,29242092
2024-01-03,814.1766357421875,829.6532075675672,812.2541913065818,828.339179753768,28389762
2024-01-04,822.91259765625,824.9079973714623,813.1058678027235,816.6586975811834,26734056
2024-01-05,818.7027587890625,829.7505611476026,811.8405014795056,821.1118889384027,31889470
2024-01-08,809.577392578125,818.7757651976441,807.8983504931613,816.9020369293803,17998470
2024-01-09,803.2747802734375,816.5613241836867,801.4497088247701,811.3781093874959,25326888
2024-01-10,805.92724609375,807.8739890989318,798.8460040583302,799.6246893784266,16115824
2024-01-11,802.5447998046875,809.309743595266,799.6246853117656,807.8983430417109,18314010
2024-01-12,798.74853515625,805.9515071727096,795.0497357734226,804.004764401761,19773552
2024-01-15,814.1279907226562,818.0701336304721,799.9167304024104,801.9121302041557,28320356
2024-01-16,817.2183837890625,819.4084696501124,806.9736250528656,814.2252545636514,25322500
2024-01-17,748.279296875,777.1397839265529,743.8504686909188,764.0965828252033,170145236
2024-01-18,723.2879638671875,737.3288344094451,720.3191929835535,727.1084347245617,161070930
2024-01-19,715.744384765625,735.0171279009493,714.6493418669147,732.924355486129,109600538
2024-01-23,694.6708984375,717.7154569857805,693.5271987986505,712.9946289403671,115469402
2024-01-24,708.5657958984375,709.8068089160445,671.7480069982282,671.7480069982282,86004404
2024-01-25,698.3453979492188,709.27146932584,690.8017687875753,706.9110553088505,98941852
2024-01-29,707.9573974609375,711.9238979776146,703.6502407027771,704.7452835773879,65645498
2024-01-30,702.9202270507812,712.1185398649957,701.2654836786888,707.90875580775,41728768
2024-01-31,711.80224609375,717.8371016849802,699.2700884068386,700.5841161285045,65761040
2024-02-01,713.651611328125,717.1800828855794,708.6387839338071,713.0189555223712,32690740
2024-02-02,703.8206176757812,720.7085896391353,701.8252179588541,717.8614898495053,44867754
2024-02-05,703.1878662109375,706.6190243767684,697.9316959646247,703.7475666832909,38605046
2024-02-06,702.8228759765625,705.5483042801744,697.2259898811583,703.5286059562596,41075740
2024-02-07,695.9362182617188,707.5437201567751,694.330191039234,707.1543478186637,54837086
2024-02-08,682.8444213867188,700.3163911601653,681.6033490400813,695.8875630019661,69106124
2024-02-09,683.112060546875,688.2709172654594,675.033089526087,677.5395328507874,56642124
2024-02-12,676.4932250976562,688.0033555217624,673.2567528222265,681.1897546934406,34447812
2024-02-13,678.6588745117188,683.4770749934498,673.7433606505093,677.4421602188512,57580994
2024-02-14,673.5974731445312,677.2232584177402,663.6204147201233,669.6796288773342,91320810
2024-02-15,688.197998046875,688.903668609651,673.7433958465795,674.0597534612269,41584944
2024-02-16,691.0451049804688,694.8412181662663,685.4725175238648,692.9918479710976,32175742
2024-02-19,689.682373046875,695.4739454261017,688.7576582283627,695.4739454261017,34451756
2024-02-20,707.7870483398438,709.22274741334,687.1029057664576,688.660276266856,56133508
2024-02-21,700.4137573242188,712.507885437546,698.3939997287421,712.507885437546,45893136
2024-02-22,690.874755859375,695.3765988884213,687.2975681948778,689.9986977762575,50560882
2024-02-23,691.3857421875,697.85868621692,690.1203711604371,692.334815015207,29833452
2024-02-26,692.2131958007812,698.3210665804025,687.9546953048787,687.9546953048787,23506870
2024-02-27,691.1668090820312,694.3545652339111,687.7113519923358,687.9546948776648,32087150
2024-02-28,685.9348754882812,693.1377886016653,683.3067606806109,691.1667470533215,25321986
2024-02-29,683.0147705078125,686.4215706434694,680.0459994144303,682.3820552900959,53295700
2024-03-01,696.3256225585938,697.2989940386686,681.360036052442,681.360036052442,34738898
2024-03-04,697.2745971679688,699.3673694975699,693.1864847071581,696.4228971703204,35616474
2024-03-05,701.2411499023438,702.2875361451739,691.8968072809968,692.0671354112525,37991672
2024-03-06,702.0928344726562,707.0813632922424,697.6883641851937,697.6883641851937,42409530
2024-03-07,703.7962036132812,706.2053335588424,701.5088045068723,703.504204064998,49348046
2024-03-11,694.8899536132812,703.7232526512562,692.5538381955413,695.9606385239804,50531094
2024-03-12,710.3421630859375,712.5078907659129,695.5955620745772,697.9073192338245,65418454
2024-03-13,710.755859375,716.2067158438075,705.7429725398497,713.2379447418698,63067454
2024-03-14,708.3467407226562,713.4812990740788,702.9202422173576,711.5832127948388,52432158
2024-03-15,706.9840698242188,710.2205419583659,701.9225261192986,705.6943406988961,143613804
2024-03-18,703.77197265625,708.6144722431341,698.7834435762417,704.2343003680048,21437856
2024-03-19,705.3779296875,706.8623448833252,698.6373444116205,698.6373444116205,36183594
2024-03-20,696.4716796875,706.4973944482159,693.3568789456579,705.2320233558721,43606094
2024-03-21,703.6259155273438,706.3026871236781,700.0001304926251,702.0928435492851,28922860
2024-03-22,702.2144775390625,706.0593065998343,699.7323922549797,701.3141208411934,45980326
2024-03-26,693.7218627929688,699.8297331586394,692.1401341445468,694.5978614753975,56844290
2024-03-27,701.1681518554688,704.6966236214441,691.7021375713913,692.8215385852401,62168668
2024-03-28,704.6722412109375,710.804469186373,701.1680685036345,701.1680685036345,55592142
2024-04-01,715.67138671875,717.2774734382766,708.4197572494843,709.5878149173326,25199570
2024-04-02,720.367919921875,727.5221766350272,712.1429189199621,713.0676337207477,41225446
2024-04-03,721.414306640625,727.9115494819865,716.109420115624,716.450076374618,45584386
2024-04-04,743.461181640625,744.6292393883092,731.9754091764817,731.9754091764817,88935066
2024-04-05,754.1439208984375,756.5529915753328,744.7022055513205,749.0093625181328,59055902
2024-04-08,752.7081298828125,757.891344732456,750.2504026191882,756.7719438017782,20482940
2024-04-09,753.6572875976562,756.7233723625303,749.64212991684,756.7233723625303,21884494
2024-04-10,747.7196655273438,754.3142814277871,746.0649220391629,754.3142814277871,27807400
2024-04-12,739.2512817382812,744.5561681914903,736.5745101656407,740.2490112702176,41084208
2024-04-15,727.4491577148438,734.8954733611977,726.1594880212867,728.8362596129997,23415248
2024-04-16,734.5304565429688,736.3068713842836,721.3899415012858,723.7016987771374,20744886
2024-04-18,727.4491577148438,739.2026303131596,725.6728022773389,734.7981599763604,34234884
2024-04-19,745.2619018554688,747.0382572891224,720.4165709168466,723.4827148610226,34576434
2024-04-22,735.9661865234375,757.9644186413883,734.0681595769883,757.9644186413883,42298438
2024-04-23,733.7274169921875,742.9257894510552,731.6103458842442,742.8284760660457,26827060
2024-04-24,735.7227783203125,740.613993564681,734.4331086916868,737.3288649584306,22441580
2024-04-25,735.260498046875,739.616311752735,733.0704121681982,733.0704121681982,35445204
2024-04-26,734.7981567382812,743.6558134751455,732.729742335618,739.6650141563123,24854694
2024-04-29,744.3858642578125,746.7949349875348,733.216449914726,737.3289207914913,36093350
2024-04-30,739.8109741210938,749.2526892649995,737.2802320622603,744.2398024289921,52307382
2024-05-02,745.7242431640625,748.0360004850149,739.9326708359107,740.7357142083232,33475006
2024-05-03,739.567626953125,749.7880273318675,733.5327119903678,746.2108990812835,31865242
2024-05-06,741.0520629882812,746.819277196089,738.3752913854279,740.7357053714223,28793396
2024-05-07,733.021728515625,741.7334150168236,732.0483570497901,740.7113274497933,28480602
2024-05-08,721.5845947265625,728.5441648774708,720.465193806477,728.0574791574124,41687862
2024-05-09,704.4776000976562,723.5800151607533,703.4069152466064,717.83709973452,46281278
2024-05-10,709.3616333007812,716.2929072582592,703.8856637079383,709.9042861034679,27276608
2024-05-13,717.9208984375,720.1655815796556,705.6122976051453,706.4509373389452,27047202
2024-05-14,720.7328491210938,722.9775322143812,715.4789152317669,716.4408878596623,25665142
2024-05-15,709.6575317382812,720.1161379403006,708.3255604595557,720.1161379403006,38931996
2024-05-16,720.3875122070312,721.5221990437014,708.1775543730138,713.3822271543565,34945236
2024-05-17,722.286865234375,724.210870736283,713.4562165510583,713.4562165510583,20920190
2024-05-21,719.6722412109375,725.0495080646152,715.380219686854,715.380219686854,43769978
2024-05-22,719.8695678710938,723.0269026870767,714.4182889056816,719.2035821431577,39996278
2024-05-23,736.3468017578125,737.8514873644924,718.808897899437,719.5982164877166,40861920
2024-05-24,748.4827270507812,749.814758588212,733.0908042399884,733.8308016870678,31060206
2024-05-27,753.6627807617188,762.1974428837648,749.3955099218479,751.5168000055969,29385440
2024-05-28,755.0441284179688,757.7821433020647,752.2321619595608,754.8467837037828,27908904
2024-05-29,744.0921630859375,751.763434227272,740.6141508121484,748.8774560751649,35147706
2024-05-30,747.3234252929688,751.6400771573121,738.8381451452329,739.6027730570852,33755350
2024-05-31,755.5620727539062,757.7573743920395,746.9040786650703,749.370736784836,74079588
2024-06-03,775.6160278320312,788.8373406823981,764.6640888415991,788.8373406823981,72637256
2024-06-04,731.684814453125,769.1040063078372,717.304185485308,768.1173430540747,89531240
2024-06-05,765.5520629882812,769.4000136473305,731.2901444599279,737.062160780223,81631650
2024-06-06,769.4493408203125,772.2859977724349,762.9867083301413,772.0147015010076,46422870
2024-06-07,776.183349609375,781.6099978301712,765.6754214599775,770.1154063679018,36712216
2024-06-10,770.2387084960938,779.7846636223554,768.4133453075493,776.5039961939522,22454058
2024-06-11,771.9653930664062,775.0240252200629,765.7493660748642,767.6240504407497,29545326
2024-06-12,776.5780029296875,783.5586575880445,772.7546827700062,776.9973227739393,39280436
2024-06-13,779.8340454101562,782.2760131134276,776.5040566032491,780.3273770852536,24120192
2024-06-14,787.80126953125,788.8372538804852,778.3292663726063,781.4372796414563,25540554
2024-06-18,793.1786499023438,794.5106212671108,784.1259659599784,787.8013228802739,32415714
2024-06-19,817.869873046875,823.8145435842582,791.3039754417663,795.941305047812,90131196
2024-06-20,823.5431518554688,829.5124525875813,814.983860042712,823.7651872236406,41408742
2024-06-21,821.7671508789062,825.2697933574087,810.6178682451445,825.2697933574087,51630776
2024-06-24,825.0478515625,826.3798229097616,811.9005512360641,812.5172157896385,28544994
2024-06-25,844.2631225585938,847.025767804676,824.4065232844747,824.4065232844747,74521548
2024-06-26,839.40380859375,844.041138181783,834.2731473521208,842.5857736709851,47596666
2024-06-27,836.7644653320312,845.0770913433391,832.0531241260426,836.7397746618053,55074650
2024-06-28,830.6718139648438,841.9197388781129,828.3037980772367,837.4797542547091,26476046
2024-07-01,841.2291259765625,842.2651706437105,828.7971921822882,828.7971921822882,21187024
2024-07-02,853.7597045898438,855.8810546817267,840.0204307746837,846.0637432263002,45921690
2024-07-03,872.5310668945312,885.0370126375711,870.5577402219837,883.5570176331604,123217802
2024-07-04,852.0578002929688,868.1404005851939,850.9231133709549,868.1404005851939,45848658
2024-07-05,813.0598754882812,831.2638253093144,810.1492067263514,831.2638253093144,82242548
2024-07-08,806.7698974609375,816.4391857049037,802.7246020410699,811.678583484828,39087800
2024-07-09,807.3372192382812,812.3691778178521,799.369901303005,801.6639054458949,48550878
2024-07-10,802.2066040039062,809.0639261539534,799.5672916548901,804.1059188594888,45507182
2024-07-11,800.1345825195312,802.0832183690328,789.8239394111588,801.1458762280633,44177074
2024-07-12,800.5292358398438,808.2745787950348,794.8312914757237,800.1839277769812,56049960
2024-07-15,800.2332763671875,804.031966294815,796.8292758573642,800.9239527377698,33375694
2024-07-16,799.073974609375,802.6506292263948,797.6186702674619,799.5673062806881,28950324
2024-07-18,796.6319580078125,801.1458943462288,788.9113057816174,793.2772787604164,33717064
2024-07-19,792.9320068359375,800.6772898644657,791.0573224261681,797.2239682199486,26002152
2024-07-22,810.3218994140625,814.4905276323838,795.5712715150735,797.7172520784763,53744822
2024-07-23,798.407958984375,812.9119216218081,791.7973027922226,812.7885887086006,52002152
2024-07-24,791.3286743164062,799.6906218755655,783.4353677463822,793.3513220807449,61728206
2024-07-25,797.5199584960938,801.6639565310072,785.8773432331659,785.8773432331659,25535732
2024-07-26,798.2846069335938,800.0605887969758,787.5792741911353,791.7972838101718,43810540
2024-07-29,791.822021484375,805.0432741154053,788.4920327099303,796.7306475152811,51001148
2024-07-30,797.001953125,806.4738965011826,788.8372904146756,790.3172853310259,54595834
2024-07-31,797.1005859375,803.0945773220608,793.8692396532248,796.237255579839,37820484
2024-08-01,808.471923828125,814.0219048337823,798.1859108540549,800.627938629233,26215174
2024-08-02,818.5111694335938,824.1104712768188,804.6238722852388,804.6238722852388,44119238
2024-08-05,797.1005859375,812.02386783421,789.8239443515008,809.1131991555811,41333634
2024-08-06,789.922607421875,805.5858871810888,786.0253355957136,804.1305829139676,45116050
2024-08-07,800.9238891601562,804.130544706532,790.415901512036,797.7172336137804,42346264
2024-08-08,810.3958740234375,815.6252376687839,798.8272709671206,801.1705962949537,33976950
2024-08-09,814.0958251953125,820.1885189537674,811.9252142176729,814.9838462106346,26644618
