Datetime,Close,High,Low,Open,Volume
2026-01-19 05:15:00+00:00,25547.69921875,25549.25,25511.900390625,25513.849609375,0
2026-01-19 05:30:00+00:00,25537.75,25564.19921875,25526.5,25546.849609375,0
2026-01-19 05:45:00+00:00,25521.900390625,25538.0,25508.69921875,25538.0,0
2026-01-19 06:00:00+00:00,25545.900390625,25547.0,25511.849609375,25521.80078125,0
2026-01-19 06:15:00+00:00,25534.44921875,25549.900390625,25524.849609375,25546.05078125,0
2026-01-19 06:30:00+00:00,25532.650390625,25535.25,25512.75,25535.150390625,0
2026-01-19 06:45:00+00:00,25528.650390625,25556.25,25518.349609375,25532.400390625,0
2026-01-19 07:00:00+00:00,25527.0,25531.400390625,25511.44921875,25528.099609375,0
2026-01-19 07:15:00+00:00,25553.25,25555.30078125,25510.650390625,25526.94921875,0
2026-01-19 07:30:00+00:00,25534.650390625,25565.25,25522.650390625,25553.05078125,0
2026-01-19 07:45:00+00:00,25529.94921875,25547.349609375,25522.349609375,25533.400390625,0
2026-01-19 08:00:00+00:00,25549.900390625,25564.80078125,25529.44921875,25529.44921875,0
2026-01-19 08:15:00+00:00,25598.75,25611.69921875,25540.80078125,25548.25,0
2026-01-19 08:30:00+00:00,25590.30078125,25630.650390625,25587.0,25597.849609375,0
2026-01-19 08:45:00+00:00,25592.30078125,25615.349609375,25586.5,25589.650390625,0
2026-01-19 09:00:00+00:00,25614.900390625,25621.69921875,25591.75,25591.94921875,0
2026-01-19 09:15:00+00:00,25628.94921875,25636.30078125,25613.25,25614.650390625,0
2026-01-19 09:30:00+00:00,25591.150390625,25633.69921875,25585.69921875,25629.30078125,0
2026-01-19 09:45:00+00:00,25555.5,25594.099609375,25545.400390625,25592.25,0
2026-01-20 03:45:00+00:00,25488.349609375,25582.849609375,25484.69921875,25580.05078125,0
2026-01-20 04:00:00+00:00,25467.5,25517.75,25453.94921875,25488.75,0
2026-01-20 04:15:00+00:00,25457.75,25478.05078125,25432.75,25468.94921875,0
2026-01-20 04:30:00+00:00,25468.69921875,25489.5,25452.69921875,25458.69921875,0
2026-01-20 04:45:00+00:00,25482.599609375,25500.44921875,25457.349609375,25471.650390625,0
2026-01-20 05:00:00+00:00,25482.44921875,25504.0,25471.69921875,25483.400390625,0
2026-01-20 05:15:00+00:00,25466.19921875,25491.849609375,25456.69921875,25483.44921875,0
2026-01-20 05:30:00+00:00,25449.599609375,25466.94921875,25446.25,25466.94921875,0
2026-01-20 05:45:00+00:00,25464.05078125,25472.099609375,25443.849609375,25450.599609375,0
2026-01-20 06:00:00+00:00,25469.69921875,25472.900390625,25452.55078125,25464.0,0
2026-01-20 06:15:00+00:00,25474.400390625,25492.5,25461.69921875,25470.94921875,0
2026-01-20 06:30:00+00:00,25437.349609375,25476.400390625,25427.44921875,25475.80078125,0
2026-01-20 06:45:00+00:00,25432.94921875,25444.44921875,25421.0,25439.05078125,0
2026-01-20 07:00:00+00:00,25409.75,25435.30078125,25409.349609375,25433.94921875,0
2026-01-20 07:15:00+00:00,25431.80078125,25436.900390625,25405.599609375,25411.94921875,0
2026-01-20 07:30:00+00:00,25415.94921875,25433.69921875,25414.25,25432.55078125,0
2026-01-20 07:45:00+00:00,25416.75,25436.150390625,25410.55078125,25416.30078125,0
2026-01-20 08:00:00+00:00,25372.44921875,25419.25,25361.44921875,25418.05078125,0
2026-01-20 08:15:00+00:00,25369.650390625,25378.650390625,25360.349609375,25372.75,0
2026-01-20 08:30:00+00:00,25360.75,25389.19921875,25347.900390625,25371.75,0
2026-01-20 08:45:00+00:00,25389.44921875,25392.349609375,25352.94921875,25361.44921875,0
2026-01-20 09:00:00+00:00,25344.150390625,25394.099609375,25333.650390625,25390.400390625,0
2026-01-20 09:15:00+00:00,25311.69921875,25355.25,25311.44921875,25344.650390625,0
2026-01-20 09:30:00+00:00,25217.05078125,25311.0,25216.25,25310.30078125,0
2026-01-20 09:45:00+00:00,25225.349609375,25239.30078125,25173.80078125,25215.05078125,0
2026-01-21 03:45:00+00:00,25199.94921875,25277.650390625,25145.75,25145.75,0
2026-01-21 04:00:00+00:00,25199.44921875,25251.30078125,25187.900390625,25201.94921875,0
2026-01-21 04:15:00+00:00,25158.69921875,25212.30078125,25158.099609375,25199.650390625,0
2026-01-21 04:30:00+00:00,25153.25,25178.94921875,25137.94921875,25158.94921875,0
2026-01-21 04:45:00+00:00,25096.400390625,25159.099609375,25092.94921875,25153.80078125,0
2026-01-21 05:00:00+00:00,25029.0,25102.5,25027.55078125,25096.75,0
2026-01-21 05:15:00+00:00,24993.599609375,25030.80078125,24920.19921875,25029.099609375,0
2026-01-21 05:30:00+00:00,25054.75,25070.099609375,24975.0,24991.80078125,0
2026-01-21 05:45:00+00:00,25029.150390625,25077.19921875,25026.599609375,25055.75,0
2026-01-21 06:00:00+00:00,25040.05078125,25071.19921875,25024.44921875,25028.0,0
2026-01-21 06:15:00+00:00,25069.849609375,25080.25,25040.900390625,25041.0,0
2026-01-21 06:30:00+00:00,25136.150390625,25136.150390625,25063.849609375,25069.099609375,0
2026-01-21 06:45:00+00:00,25133.19921875,25187.900390625,25118.5,25135.150390625,0
2026-01-21 07:00:00+00:00,25226.69921875,25245.849609375,25132.0,25133.900390625,0
2026-01-21 07:15:00+00:00,25279.400390625,25293.849609375,25225.099609375,25225.900390625,0
2026-01-21 07:30:00+00:00,25237.44921875,25300.650390625,25221.5,25279.099609375,0
2026-01-21 07:45:00+00:00,25210.400390625,25242.400390625,25196.05078125,25237.599609375,0
2026-01-21 08:00:00+00:00,25195.69921875,25238.25,25173.349609375,25210.75,0
2026-01-21 08:15:00+00:00,25153.25,25208.900390625,25148.44921875,25195.150390625,0
2026-01-21 08:30:00+00:00,25136.69921875,25160.30078125,25132.849609375,25151.099609375,0
2026-01-21 08:45:00+00:00,25120.849609375,25202.05078125,25120.0,25137.44921875,0
2026-01-21 09:00:00+00:00,25150.099609375,25166.400390625,25119.849609375,25120.25,0
2026-01-21 09:15:00+00:00,25143.150390625,25164.05078125,25137.650390625,25149.0,0
2026-01-21 09:30:00+00:00,25155.0,25182.5,25135.349609375,25143.75,0
2026-01-21 09:45:00+00:00,25168.099609375,25171.69921875,25140.55078125,25155.19921875,0
2026-01-22 03:45:00+00:00,25386.650390625,25395.30078125,25303.30078125,25344.599609375,0
2026-01-22 04:00:00+00:00,25395.94921875,25425.400390625,25385.19921875,25385.19921875,0
2026-01-22 04:15:00+00:00,25394.55078125,25434.849609375,25379.19921875,25395.05078125,0
2026-01-22 04:30:00+00:00,25376.0,25411.650390625,25363.30078125,25395.30078125,0
2026-01-22 04:45:00+00:00,25291.900390625,25388.55078125,25290.75,25376.5,0
2026-01-22 05:00:00+00:00,25295.349609375,25332.5,25246.400390625,25292.900390625,0
2026-01-22 05:15:00+00:00,25221.69921875,25298.44921875,25221.69921875,25294.849609375,0
2026-01-22 05:30:00+00:00,25215.75,25248.94921875,25202.44921875,25221.94921875,0
2026-01-22 05:45:00+00:00,25247.25,25280.55078125,25211.25,25215.94921875,0
2026-01-22 06:00:00+00:00,25206.849609375,25259.150390625,25198.69921875,25246.849609375,0
2026-01-22 06:15:00+00:00,25188.19921875,25226.400390625,25177.849609375,25205.900390625,0
2026-01-22 06:30:00+00:00,25237.099609375,25241.5,25183.30078125,25188.80078125,0
2026-01-22 06:45:00+00:00,25255.25,25277.5,25216.05078125,25237.150390625,0
2026-01-22 07:00:00+00:00,25244.94921875,25271.30078125,25210.44921875,25254.599609375,0
2026-01-22 07:15:00+00:00,25209.900390625,25262.5,25205.900390625,25244.75,0
2026-01-22 07:30:00+00:00,25191.94921875,25222.05078125,25190.44921875,25208.650390625,0
2026-01-22 07:45:00+00:00,25179.05078125,25208.30078125,25171.400390625,25192.05078125,0
2026-01-22 08:00:00+00:00,25204.55078125,25227.55078125,25169.69921875,25177.849609375,0
2026-01-22 08:15:00+00:00,25229.150390625,25241.099609375,25187.05078125,25204.05078125,0
2026-01-22 08:30:00+00:00,25178.349609375,25245.0,25176.94921875,25228.349609375,0
2026-01-22 08:45:00+00:00,25234.849609375,25236.69921875,25168.5,25178.80078125,0
2026-01-22 09:00:00+00:00,25284.44921875,25295.900390625,25233.349609375,25234.19921875,0
2026-01-22 09:15:00+00:00,25297.0,25318.19921875,25278.5,25284.099609375,0
2026-01-22 09:30:00+00:00,25288.55078125,25302.0,25238.80078125,25295.5,0
2026-01-22 09:45:00+00:00,25320.44921875,25332.349609375,25287.599609375,25288.44921875,0
2026-01-23 03:45:00+00:00,25344.599609375,25344.900390625,25249.55078125,25338.25,0
2026-01-23 04:00:00+00:00,25285.69921875,25345.349609375,25283.94921875,25344.19921875,0
2026-01-23 04:15:00+00:00,25290.94921875,25312.55078125,25267.69921875,25287.599609375,0
2026-01-23 04:30:00+00:00,25281.69921875,25308.650390625,25263.5,25292.30078125,0
2026-01-23 04:45:00+00:00,25291.44921875,25295.900390625,25251.55078125,25280.55078125,0
2026-01-23 05:00:00+00:00,25293.349609375,25320.80078125,25286.44921875,25291.69921875,0
2026-01-23 05:15:00+00:00,25277.55078125,25300.400390625,25269.69921875,25293.25,0
2026-01-23 05:30:00+00:00,25284.900390625,25293.599609375,25261.05078125,25277.650390625,0
2026-01-23 05:45:00+00:00,25275.30078125,25289.900390625,25254.80078125,25285.30078125,0
2026-01-23 06:00:00+00:00,25211.599609375,25279.349609375,25210.400390625,25275.849609375,0
2026-01-23 06:15:00+00:00,25215.19921875,25224.650390625,25191.599609375,25211.44921875,0
2026-01-23 06:30:00+00:00,25185.19921875,25223.30078125,25183.94921875,25214.75,0
2026-01-23 06:45:00+00:00,25205.650390625,25222.94921875,25185.94921875,25185.94921875,0
2026-01-23 07:00:00+00:00,25223.05078125,25236.599609375,25199.44921875,25205.30078125,0
2026-01-23 07:15:00+00:00,25202.94921875,25243.80078125,25200.900390625,25223.30078125,0
2026-01-23 07:30:00+00:00,25196.400390625,25213.30078125,25180.55078125,25203.94921875,0
2026-01-23 07:45:00+00:00,25124.599609375,25197.349609375,25121.5,25196.650390625,0
2026-01-23 08:00:00+00:00,25049.55078125,25125.80078125,25047.849609375,25125.599609375,0
2026-01-23 08:15:00+00:00,25049.94921875,25070.5,25044.150390625,25049.25,0
2026-01-23 08:30:00+00:00,25063.400390625,25078.05078125,25046.80078125,25049.80078125,0
2026-01-23 08:45:00+00:00,25069.349609375,25095.150390625,25041.349609375,25064.05078125,0
2026-01-23 09:00:00+00:00,25083.650390625,25107.80078125,25063.69921875,25069.94921875,0
2026-01-23 09:15:00+00:00,25090.650390625,25106.150390625,25057.30078125,25089.150390625,0
2026-01-23 09:30:00+00:00,25045.849609375,25096.0,25028.849609375,25093.900390625,0
2026-01-23 09:45:00+00:00,25064.75,25074.5,25025.55078125,25046.5,0
2026-01-27 03:45:00+00:00,24958.55078125,25123.44921875,24933.05078125,25079.0,0
2026-01-27 04:00:00+00:00,25147.599609375,25147.599609375,24940.19921875,24958.400390625,0
2026-01-27 04:15:00+00:00,25108.900390625,25160.44921875,25100.94921875,25148.80078125,0
2026-01-27 04:30:00+00:00,25128.44921875,25152.349609375,25083.349609375,25111.0,0
2026-01-27 04:45:00+00:00,25117.69921875,25184.0,25117.30078125,25129.349609375,0
2026-01-27 05:00:00+00:00,25030.0,25133.400390625,25019.69921875,25117.69921875,0
2026-01-27 05:15:00+00:00,24983.25,25044.75,24979.05078125,25028.849609375,0
2026-01-27 05:30:00+00:00,25029.400390625,25039.80078125,24980.0,24983.849609375,0
2026-01-27 05:45:00+00:00,25057.69921875,25066.650390625,25022.099609375,25029.05078125,0
2026-01-27 06:00:00+00:00,25154.650390625,25157.849609375,25052.55078125,25057.75,0
2026-01-27 06:15:00+00:00,25103.650390625,25162.05078125,25083.599609375,25154.150390625,0
2026-01-27 06:30:00+00:00,25120.349609375,25137.650390625,25092.650390625,25104.0,0
2026-01-27 06:45:00+00:00,25102.099609375,25138.19921875,25091.19921875,25121.55078125,0
2026-01-27 07:00:00+00:00,25079.55078125,25109.25,25070.55078125,25102.25,0
2026-01-27 07:15:00+00:00,25088.94921875,25100.400390625,25056.5,25081.19921875,0
2026-01-27 07:30:00+00:00,25088.94921875,25094.400390625,25065.150390625,25088.94921875,0
2026-01-27 07:45:00+00:00,25120.900390625,25123.69921875,25081.19921875,25089.099609375,0
2026-01-27 08:00:00+00:00,25045.25,25132.25,25018.0,25122.69921875,0
2026-01-27 08:15:00+00:00,25049.349609375,25065.900390625,25036.94921875,25046.150390625,0
2026-01-27 08:30:00+00:00,25034.55078125,25059.400390625,24998.25,25050.849609375,0
2026-01-27 08:45:00+00:00,25032.650390625,25039.5,25007.849609375,25034.900390625,0
2026-01-27 09:00:00+00:00,25087.599609375,25108.650390625,25024.44921875,25032.69921875,0
2026-01-27 09:15:00+00:00,25139.44921875,25155.30078125,25088.30078125,25088.900390625,0
2026-01-27 09:30:00+00:00,25170.400390625,25175.349609375,25100.75,25141.19921875,0
2026-01-27 09:45:00+00:00,25234.099609375,25246.099609375,25168.05078125,25169.25,0
2026-01-28 03:45:00+00:00,25352.75,25371.400390625,25227.650390625,25248.599609375,0
2026-01-28 04:00:00+00:00,25293.0,25363.900390625,25286.5,25352.099609375,0
2026-01-28 04:15:00+00:00,25303.69921875,25304.650390625,25272.69921875,25292.94921875,0
2026-01-28 04:30:00+00:00,25248.099609375,25316.400390625,25232.69921875,25304.69921875,0
2026-01-28 04:45:00+00:00,25246.5,25281.599609375,25235.599609375,25248.30078125,0
2026-01-28 05:00:00+00:00,25281.69921875,25302.19921875,25234.05078125,25246.849609375,0
2026-01-28 05:15:00+00:00,25298.75,25307.349609375,25267.349609375,25282.19921875,0
2026-01-28 05:30:00+00:00,25325.599609375,25330.599609375,25288.849609375,25299.849609375,0
2026-01-28 05:45:00+00:00,25336.94921875,25351.05078125,25313.30078125,25325.349609375,0
2026-01-28 06:00:00+00:00,25292.5,25343.94921875,25292.30078125,25337.400390625,0
2026-01-28 06:15:00+00:00,25321.80078125,25322.44921875,25290.650390625,25292.80078125,0
2026-01-28 06:30:00+00:00,25313.80078125,25339.5,25306.94921875,25320.849609375,0
2026-01-28 06:45:00+00:00,25271.80078125,25318.05078125,25269.0,25313.80078125,0
2026-01-28 07:00:00+00:00,25275.349609375,25286.19921875,25258.94921875,25272.0,0
2026-01-28 07:15:00+00:00,25258.099609375,25281.05078125,25257.05078125,25275.599609375,0
2026-01-28 07:30:00+00:00,25276.25,25279.69921875,25252.05078125,25258.099609375,0
2026-01-28 07:45:00+00:00,25238.650390625,25291.30078125,25215.05078125,25276.599609375,0
2026-01-28 08:00:00+00:00,25208.349609375,25251.5,25207.150390625,25238.349609375,0
2026-01-28 08:15:00+00:00,25231.30078125,25234.19921875,25188.150390625,25207.349609375,0
2026-01-28 08:30:00+00:00,25209.05078125,25242.80078125,25205.150390625,25232.25,0
2026-01-28 08:45:00+00:00,25235.150390625,25239.599609375,25201.099609375,25208.650390625,0
2026-01-28 09:00:00+00:00,25251.55078125,25253.19921875,25218.94921875,25235.150390625,0
2026-01-28 09:15:00+00:00,25320.69921875,25329.05078125,25251.19921875,25252.05078125,0
2026-01-28 09:30:00+00:00,25329.650390625,25344.5,25320.80078125,25320.80078125,0
2026-01-28 09:45:00+00:00,25348.05078125,25358.400390625,25329.75,25329.75,0
2026-01-29 03:45:00+00:00,25272.599609375,25346.400390625,25250.30078125,25346.400390625,0
2026-01-29 04:00:00+00:00,25210.69921875,25282.25,25208.099609375,25270.69921875,0
2026-01-29 04:15:00+00:00,25184.849609375,25238.349609375,25160.05078125,25209.0,0
2026-01-29 04:30:00+00:00,25211.650390625,25214.349609375,25167.05078125,25185.30078125,0
2026-01-29 04:45:00+00:00,25194.30078125,25228.849609375,25167.650390625,25210.349609375,0
2026-01-29 05:00:00+00:00,25190.0,25221.650390625,25175.650390625,25194.30078125,0
2026-01-29 05:15:00+00:00,25234.0,25240.55078125,25183.55078125,25191.05078125,0
2026-01-29 05:30:00+00:00,25257.80078125,25258.94921875,25230.099609375,25234.599609375,0
2026-01-29 05:45:00+00:00,25278.400390625,25296.900390625,25257.19921875,25257.94921875,0
2026-01-29 06:00:00+00:00,25269.44921875,25295.19921875,25249.0,25277.400390625,0
2026-01-29 06:15:00+00:00,25258.80078125,25274.900390625,25240.0,25270.19921875,0
2026-01-29 06:30:00+00:00,25280.75,25287.94921875,25255.650390625,25259.099609375,0
